timestamp,energy_kwh,hour,dayofweek,month,lag_1h,lag_24h,rolling_3h,rolling_24h
2024-04-08 03:00:00,4.17,3,0,4,3.98,4.14,3.720000000000001,2.82875
2024-04-08 04:00:00,4.34,4,0,4,4.17,4.15,4.163333333333335,2.8366666666666664
2024-04-08 05:00:00,4.63,5,0,4,4.34,4.57,4.380000000000002,2.839166666666667
2024-04-08 06:00:00,4.31,6,0,4,4.63,4.89,4.426666666666668,2.815
2024-04-08 07:00:00,4.69,7,0,4,4.31,4.76,4.543333333333334,2.8120833333333333
2024-04-08 08:00:00,4.21,8,0,4,4.69,4.56,4.403333333333335,2.7975
2024-04-08 09:00:00,3.85,9,0,4,4.21,4.17,4.250000000000001,2.784166666666667
2024-04-08 10:00:00,3.43,10,0,4,3.85,3.77,3.8300000000000005,2.77
2024-04-08 11:00:00,3.51,11,0,4,3.43,3.18,3.5966666666666676,2.78375
2024-04-08 12:00:00,2.67,12,0,4,3.51,2.97,3.2033333333333345,2.77125
2024-04-08 13:00:00,2.62,13,0,4,2.67,2.42,2.933333333333335,2.779583333333333
2024-04-08 14:00:00,1.76,14,0,4,2.62,1.98,2.350000000000001,2.7704166666666663
2024-04-08 15:00:00,1.14,15,0,4,1.76,1.39,1.840000000000001,2.76
2024-04-08 16:00:00,0.96,16,0,4,1.14,0.76,1.2866666666666677,2.768333333333333
2024-04-08 17:00:00,1.24,17,0,4,0.96,1.23,1.1133333333333344,2.7687500000000003
2024-04-08 18:00:00,0.9,18,0,4,1.24,0.85,1.0333333333333345,2.7708333333333335
2024-04-08 19:00:00,0.89,19,0,4,0.9,0.83,1.0100000000000013,2.7733333333333334
2024-04-08 20:00:00,1.22,20,0,4,0.89,1.33,1.0033333333333345,2.7687499999999994
2024-04-08 21:00:00,1.58,21,0,4,1.22,1.42,1.2300000000000013,2.7754166666666666
2024-04-08 22:00:00,2.09,22,0,4,1.58,2.1,1.6300000000000014,2.775
2024-04-08 23:00:00,2.61,23,0,4,2.09,2.46,2.0933333333333346,2.78125
2024-04-09 00:00:00,2.7,0,1,4,2.61,2.94,2.466666666666668,2.77125
2024-04-09 01:00:00,2.99,1,1,4,2.7,3.01,2.766666666666668,2.7704166666666663
2024-04-09 02:00:00,3.62,2,1,4,2.99,3.98,3.1033333333333353,2.7554166666666666
2024-04-09 03:00:00,4.14,3,1,4,3.62,4.17,3.5833333333333344,2.754166666666667
2024-04-09 04:00:00,4.18,4,1,4,4.14,4.34,3.980000000000001,2.7475
2024-04-09 05:00:00,4.37,5,1,4,4.18,4.63,4.230000000000001,2.736666666666667
2024-04-09 06:00:00,4.69,6,1,4,4.37,4.31,4.413333333333335,2.7525
2024-04-09 07:00:00,4.55,7,1,4,4.69,4.69,4.536666666666668,2.7466666666666666
2024-04-09 08:00:00,4.38,8,1,4,4.55,4.21,4.540000000000001,2.75375
2024-04-09 09:00:00,3.93,9,1,4,4.38,3.85,4.286666666666668,2.7570833333333336
2024-04-09 10:00:00,3.65,10,1,4,3.93,3.43,3.9866666666666677,2.76625
2024-04-09 11:00:00,3.07,11,1,4,3.65,3.51,3.550000000000001,2.747916666666667
2024-04-09 12:00:00,2.95,12,1,4,3.07,2.67,3.2233333333333345,2.7595833333333335
2024-04-09 13:00:00,2.5,13,1,4,2.95,2.62,2.840000000000001,2.754583333333333
2024-04-09 14:00:00,1.48,14,1,4,2.5,1.76,2.310000000000001,2.7429166666666673
2024-04-09 15:00:00,1.28,15,1,4,1.48,1.14,1.7533333333333345,2.74875
2024-04-09 16:00:00,0.87,16,1,4,1.28,0.96,1.210000000000001,2.7449999999999997
2024-04-09 17:00:00,0.86,17,1,4,0.87,1.24,1.0033333333333345,2.7291666666666665
2024-04-09 18:00:00,0.91,18,1,4,0.86,0.9,0.8800000000000012,2.729583333333333
2024-04-09 19:00:00,0.7,19,1,4,0.91,0.89,0.8233333333333345,2.7216666666666662
2024-04-09 20:00:00,0.99,20,1,4,0.7,1.22,0.8666666666666679,2.7120833333333336
2024-04-09 21:00:00,1.27,21,1,4,0.99,1.58,0.9866666666666678,2.6991666666666667
2024-04-09 22:00:00,1.89,22,1,4,1.27,2.09,1.3833333333333346,2.6908333333333334
2024-04-09 23:00:00,2.31,23,1,4,1.89,2.61,1.8233333333333344,2.6783333333333332
2024-04-10 00:00:00,2.61,0,2,4,2.31,2.7,2.270000000000001,2.674583333333333
2024-04-10 01:00:00,3.26,1,2,4,2.61,2.99,2.726666666666668,2.685833333333333
2024-04-10 02:00:00,3.56,2,2,4,3.26,3.62,3.1433333333333344,2.6833333333333336
2024-04-10 03:00:00,3.99,3,2,4,3.56,4.14,3.603333333333335,2.6770833333333335
2024-04-10 04:00:00,4.67,4,2,4,3.99,4.18,4.073333333333335,2.6975
2024-04-10 05:00:00,4.79,5,2,4,4.67,4.37,4.483333333333334,2.715
2024-04-10 06:00:00,4.32,6,2,4,4.79,4.69,4.593333333333335,2.699583333333333
2024-04-10 07:00:00,4.69,7,2,4,4.32,4.55,4.600000000000001,2.705416666666667
2024-04-10 08:00:00,4.5,8,2,4,4.69,4.38,4.503333333333335,2.7104166666666667
2024-04-10 09:00:00,3.82,9,2,4,4.5,3.93,4.336666666666669,2.705833333333333
2024-04-10 10:00:00,3.83,10,2,4,3.82,3.65,4.050000000000002,2.7133333333333334
2024-04-10 11:00:00,3.53,11,2,4,3.83,3.07,3.726666666666668,2.7325
2024-04-10 12:00:00,2.52,12,2,4,3.53,2.95,3.2933333333333343,2.714583333333333
2024-04-10 13:00:00,2.09,13,2,4,2.52,2.5,2.7133333333333343,2.6975
2024-04-10 14:00:00,2.04,14,2,4,2.09,1.48,2.216666666666668,2.720833333333333
2024-04-10 15:00:00,1.51,15,2,4,2.04,1.28,1.8800000000000014,2.7304166666666667
2024-04-10 16:00:00,1.27,16,2,4,1.51,0.87,1.606666666666668,2.747083333333333
2024-04-10 17:00:00,1.05,17,2,4,1.27,0.86,1.276666666666668,2.7549999999999994
2024-04-10 18:00:00,0.99,18,2,4,1.05,0.91,1.1033333333333346,2.7583333333333333
2024-04-10 19:00:00,0.71,19,2,4,0.99,0.7,0.9166666666666679,2.7587499999999996
2024-04-10 20:00:00,1.37,20,2,4,0.71,0.99,1.0233333333333345,2.7745833333333336
2024-04-10 21:00:00,1.69,21,2,4,1.37,1.27,1.2566666666666677,2.7920833333333337
2024-04-10 22:00:00,1.79,22,2,4,1.69,1.89,1.6166666666666678,2.7879166666666673
2024-04-10 23:00:00,2.27,23,2,4,1.79,2.31,1.9166666666666679,2.7862500000000003
2024-04-11 00:00:00,2.42,0,3,4,2.27,2.61,2.1600000000000015,2.7783333333333338
2024-04-11 01:00:00,3.3,1,3,4,2.42,3.26,2.6633333333333344,2.78
2024-04-11 02:00:00,3.75,2,3,4,3.3,3.56,3.1566666666666676,2.7879166666666664
2024-04-11 03:00:00,4.0,3,3,4,3.75,3.99,3.683333333333335,2.7883333333333336
2024-04-11 04:00:00,4.52,4,3,4,4.0,4.67,4.090000000000001,2.782083333333333
2024-04-11 05:00:00,4.41,5,3,4,4.52,4.79,4.310000000000001,2.76625
2024-04-11 06:00:00,4.65,6,3,4,4.41,4.32,4.526666666666668,2.78
2024-04-11 07:00:00,4.27,7,3,4,4.65,4.69,4.443333333333334,2.7624999999999997
2024-04-11 08:00:00,4.29,8,3,4,4.27,4.5,4.403333333333335,2.75375
2024-04-11 09:00:00,3.97,9,3,4,4.29,3.82,4.176666666666668,2.76
2024-04-11 10:00:00,3.68,10,3,4,3.97,3.83,3.9800000000000018,2.75375
2024-04-11 11:00:00,3.12,11,3,4,3.68,3.53,3.590000000000001,2.736666666666667
2024-04-11 12:00:00,2.7,12,3,4,3.12,2.52,3.166666666666668,2.7441666666666666
2024-04-11 13:00:00,2.42,13,3,4,2.7,2.09,2.746666666666668,2.7579166666666666
2024-04-11 14:00:00,1.73,14,3,4,2.42,2.04,2.2833333333333345,2.7449999999999997
2024-04-11 15:00:00,1.12,15,3,4,1.73,1.51,1.7566666666666677,2.7287500000000002
2024-04-11 16:00:00,1.5,16,3,4,1.12,1.27,1.450000000000001,2.7383333333333333
2024-04-11 17:00:00,1.25,17,3,4,1.5,1.05,1.2900000000000011,2.7466666666666666
2024-04-11 18:00:00,0.65,18,3,4,1.25,0.99,1.1333333333333344,2.7325
2024-04-11 19:00:00,1.11,19,3,4,0.65,0.71,1.0033333333333345,2.749166666666666
2024-04-11 20:00:00,1.05,20,3,4,1.11,1.37,0.936666666666668,2.735833333333334
2024-04-11 21:00:00,1.49,21,3,4,1.05,1.69,1.216666666666668,2.7275000000000005
2024-04-11 22:00:00,1.87,22,3,4,1.49,1.79,1.4700000000000013,2.7308333333333334
2024-04-11 23:00:00,2.21,23,3,4,1.87,2.27,1.856666666666668,2.7283333333333335
2024-04-12 00:00:00,2.54,0,4,4,2.21,2.42,2.206666666666668,2.733333333333333
2024-04-12 01:00:00,3.03,1,4,4,2.54,3.3,2.593333333333334,2.7220833333333334
2024-04-12 02:00:00,3.41,2,4,4,3.03,3.75,2.9933333333333345,2.7079166666666663
2024-04-12 03:00:00,3.8,3,4,4,3.41,4.0,3.4133333333333344,2.6995833333333334
2024-04-12 04:00:00,4.24,4,4,4,3.8,4.52,3.816666666666668,2.6879166666666667
2024-04-12 05:00:00,4.29,5,4,4,4.24,4.41,4.110000000000002,2.682916666666667
2024-04-12 06:00:00,4.63,6,4,4,4.29,4.65,4.386666666666668,2.6820833333333334
2024-04-12 07:00:00,4.73,7,4,4,4.63,4.27,4.550000000000002,2.70125
2024-04-12 08:00:00,4.14,8,4,4,4.73,4.29,4.500000000000001,2.695
2024-04-12 09:00:00,4.02,9,4,4,4.14,3.97,4.296666666666668,2.6970833333333335
2024-04-12 10:00:00,3.7,10,4,4,4.02,3.68,3.9533333333333345,2.6979166666666665
2024-04-12 11:00:00,3.26,11,4,4,3.7,3.12,3.6600000000000015,2.70375
2024-04-12 12:00:00,2.71,12,4,4,3.26,2.7,3.2233333333333345,2.704166666666667
2024-04-12 13:00:00,2.38,13,4,4,2.71,2.42,2.7833333333333345,2.7025
2024-04-12 14:00:00,1.9,14,4,4,2.38,1.73,2.3300000000000014,2.7095833333333332
2024-04-12 15:00:00,1.18,15,4,4,1.9,1.12,1.8200000000000012,2.7120833333333327
2024-04-12 16:00:00,1.31,16,4,4,1.18,1.5,1.4633333333333345,2.704166666666666
2024-04-12 17:00:00,1.14,17,4,4,1.31,1.25,1.210000000000001,2.699583333333333
2024-04-12 18:00:00,0.75,18,4,4,1.14,0.65,1.066666666666668,2.70375
2024-04-12 19:00:00,0.97,19,4,4,0.75,1.11,0.9533333333333345,2.6979166666666665
2024-04-12 20:00:00,1.28,20,4,4,0.97,1.05,1.000000000000001,2.7075
2024-04-12 21:00:00,1.38,21,4,4,1.28,1.49,1.210000000000001,2.702916666666667
2024-04-12 22:00:00,2.01,22,4,4,1.38,1.87,1.5566666666666678,2.70875
2024-04-12 23:00:00,2.71,23,4,4,2.01,2.21,2.0333333333333345,2.7295833333333337
2024-04-13 00:00:00,2.52,0,5,4,2.71,2.54,2.4133333333333344,2.72875
2024-04-13 01:00:00,2.86,1,5,4,2.52,3.03,2.6966666666666677,2.7216666666666662
2024-04-13 02:00:00,3.63,2,5,4,2.86,3.41,3.0033333333333343,2.730833333333333
2024-04-13 03:00:00,4.08,3,5,4,3.63,3.8,3.5233333333333348,2.7424999999999997
2024-04-13 04:00:00,4.17,4,5,4,4.08,4.24,3.960000000000001,2.7395833333333335
2024-04-13 05:00:00,4.69,5,5,4,4.17,4.29,4.313333333333335,2.7562499999999996
2024-04-13 06:00:00,4.19,6,5,4,4.69,4.63,4.350000000000001,2.737916666666667
2024-04-13 07:00:00,4.53,7,5,4,4.19,4.73,4.4700000000000015,2.7295833333333337
2024-04-13 08:00:00,4.1,8,5,4,4.53,4.14,4.273333333333334,2.7279166666666668
2024-04-13 09:00:00,4.28,9,5,4,4.1,4.02,4.303333333333335,2.73875
2024-04-13 10:00:00,3.96,10,5,4,4.28,3.7,4.113333333333334,2.7495833333333333
2024-04-13 11:00:00,2.98,11,5,4,3.96,3.26,3.7400000000000015,2.737916666666667
2024-04-13 12:00:00,2.56,12,5,4,2.98,2.71,3.166666666666668,2.731666666666667
2024-04-13 13:00:00,2.38,13,5,4,2.56,2.38,2.640000000000001,2.731666666666667
2024-04-13 14:00:00,1.7,14,5,4,2.38,1.9,2.2133333333333343,2.723333333333333
2024-04-13 15:00:00,1.4,15,5,4,1.7,1.18,1.8266666666666678,2.7325000000000004
2024-04-13 16:00:00,1.13,16,5,4,1.4,1.31,1.410000000000001,2.725
2024-04-13 17:00:00,0.57,17,5,4,1.13,1.14,1.0333333333333343,2.70125
2024-04-13 18:00:00,0.89,18,5,4,0.57,0.75,0.8633333333333345,2.7070833333333333
2024-04-13 19:00:00,0.81,19,5,4,0.89,0.97,0.7566666666666678,2.700416666666667
2024-04-13 20:00:00,1.03,20,5,4,0.81,1.28,0.9100000000000014,2.69
2024-04-13 21:00:00,1.7,21,5,4,1.03,1.38,1.1800000000000013,2.703333333333333
2024-04-13 22:00:00,1.53,22,5,4,1.7,2.01,1.420000000000001,2.6833333333333336
2024-04-13 23:00:00,2.37,23,5,4,1.53,2.71,1.8666666666666678,2.669166666666667
2024-04-14 00:00:00,2.59,0,6,4,2.37,2.52,2.1633333333333344,2.672083333333333
2024-04-14 01:00:00,3.05,1,6,4,2.59,2.86,2.6700000000000013,2.6799999999999997
2024-04-14 02:00:00,3.69,2,6,4,3.05,3.63,3.1100000000000008,2.6824999999999997
2024-04-14 03:00:00,3.96,3,6,4,3.69,4.08,3.5666666666666678,2.6775
2024-04-14 04:00:00,4.29,4,6,4,3.96,4.17,3.980000000000001,2.6824999999999997
2024-04-14 05:00:00,4.55,5,6,4,4.29,4.69,4.266666666666668,2.6766666666666663
2024-04-14 06:00:00,4.35,6,6,4,4.55,4.19,4.396666666666667,2.6833333333333336
2024-04-14 07:00:00,4.23,7,6,4,4.35,4.53,4.376666666666668,2.670833333333333
2024-04-14 08:00:00,3.96,8,6,4,4.23,4.1,4.180000000000001,2.665
2024-04-14 09:00:00,3.73,9,6,4,3.96,4.28,3.973333333333335,2.6420833333333333
2024-04-14 10:00:00,4.12,10,6,4,3.73,3.96,3.9366666666666674,2.6487499999999997
2024-04-14 11:00:00,3.35,11,6,4,4.12,2.98,3.7333333333333343,2.6641666666666666
2024-04-14 12:00:00,2.38,12,6,4,3.35,2.56,3.2833333333333345,2.6566666666666667
2024-04-14 13:00:00,1.93,13,6,4,2.38,2.38,2.5533333333333346,2.637916666666667
2024-04-14 14:00:00,1.86,14,6,4,1.93,1.7,2.056666666666668,2.6445833333333333
2024-04-14 15:00:00,1.51,15,6,4,1.86,1.4,1.7666666666666677,2.6491666666666664
2024-04-14 16:00:00,1.23,16,6,4,1.51,1.13,1.5333333333333348,2.6533333333333333
2024-04-14 17:00:00,0.89,17,6,4,1.23,0.57,1.210000000000001,2.6666666666666665
2024-04-14 18:00:00,0.86,18,6,4,0.89,0.89,0.9933333333333346,2.6654166666666668
2024-04-14 19:00:00,1.01,19,6,4,0.86,0.81,0.9200000000000012,2.67375
2024-04-14 20:00:00,1.14,20,6,4,1.01,1.03,1.0033333333333345,2.6783333333333332
2024-04-14 21:00:00,0.96,21,6,4,1.14,1.7,1.0366666666666677,2.6475
2024-04-14 22:00:00,1.72,22,6,4,0.96,1.53,1.2733333333333343,2.6554166666666665
2024-04-14 23:00:00,2.02,23,6,4,1.72,2.37,1.566666666666668,2.6408333333333336
2024-04-15 00:00:00,2.66,0,0,4,2.02,2.59,2.1333333333333346,2.6437500000000003
2024-04-15 01:00:00,3.67,1,0,4,2.66,3.05,2.783333333333335,2.669583333333333
2024-04-15 02:00:00,3.57,2,0,4,3.67,3.69,3.300000000000001,2.6645833333333333
2024-04-15 03:00:00,3.8,3,0,4,3.57,3.96,3.680000000000001,2.6579166666666665
2024-04-15 04:00:00,4.32,4,0,4,3.8,4.29,3.896666666666668,2.6591666666666667
2024-04-15 05:00:00,4.41,5,0,4,4.32,4.55,4.176666666666668,2.6533333333333333
2024-04-15 06:00:00,4.46,6,0,4,4.41,4.35,4.396666666666668,2.657916666666667
2024-04-15 07:00:00,4.43,7,0,4,4.46,4.23,4.4333333333333345,2.66625
2024-04-15 08:00:00,4.55,8,0,4,4.43,3.96,4.480000000000001,2.6908333333333334
2024-04-15 09:00:00,3.63,9,0,4,4.55,3.73,4.203333333333334,2.686666666666667
2024-04-15 10:00:00,3.59,10,0,4,3.63,4.12,3.9233333333333342,2.6645833333333333
2024-04-15 11:00:00,2.89,11,0,4,3.59,3.35,3.370000000000001,2.6454166666666667
2024-04-15 12:00:00,2.73,12,0,4,2.89,2.38,3.0700000000000016,2.6599999999999997
2024-04-15 13:00:00,1.99,13,0,4,2.73,1.93,2.536666666666668,2.6625
2024-04-15 14:00:00,1.67,14,0,4,1.99,1.86,2.1300000000000012,2.6545833333333335
2024-04-15 15:00:00,1.33,15,0,4,1.67,1.51,1.6633333333333347,2.6470833333333332
2024-04-15 16:00:00,1.3,16,0,4,1.33,1.23,1.4333333333333345,2.65
2024-04-15 17:00:00,1.12,17,0,4,1.3,0.89,1.250000000000001,2.6595833333333334
2024-04-15 18:00:00,0.63,18,0,4,1.12,0.86,1.0166666666666677,2.65
2024-04-15 19:00:00,0.94,19,0,4,0.63,1.01,0.8966666666666678,2.6470833333333332
2024-04-15 20:00:00,0.97,20,0,4,0.94,1.14,0.8466666666666679,2.64
2024-04-15 21:00:00,1.13,21,0,4,0.97,0.96,1.0133333333333345,2.6470833333333332
2024-04-15 22:00:00,1.71,22,0,4,1.13,1.72,1.2700000000000011,2.6466666666666665
2024-04-15 23:00:00,2.11,23,0,4,1.71,2.02,1.650000000000001,2.6504166666666666
2024-04-16 00:00:00,3.08,0,1,4,2.11,2.66,2.300000000000001,2.6679166666666667
2024-04-16 01:00:00,3.13,1,1,4,3.08,3.67,2.7733333333333348,2.6454166666666663
2024-04-16 02:00:00,3.19,2,1,4,3.13,3.57,3.1333333333333346,2.629583333333333
2024-04-16 03:00:00,3.71,3,1,4,3.19,3.8,3.343333333333335,2.6258333333333335
2024-04-16 04:00:00,4.3,4,1,4,3.71,4.32,3.7333333333333343,2.625
2024-04-16 05:00:00,4.69,5,1,4,4.3,4.41,4.233333333333334,2.6366666666666663
2024-04-16 06:00:00,4.01,6,1,4,4.69,4.46,4.333333333333335,2.6179166666666664
2024-04-16 07:00:00,3.9,7,1,4,4.01,4.43,4.200000000000001,2.5958333333333337
2024-04-16 08:00:00,4.47,8,1,4,3.9,4.55,4.126666666666668,2.5925
2024-04-16 09:00:00,3.9,9,1,4,4.47,3.63,4.090000000000001,2.6037500000000002
2024-04-16 10:00:00,3.29,10,1,4,3.9,3.59,3.886666666666668,2.59125
2024-04-16 11:00:00,3.15,11,1,4,3.29,2.89,3.4466666666666677,2.6020833333333333
2024-04-16 12:00:00,2.07,12,1,4,3.15,2.73,2.836666666666668,2.5745833333333334
2024-04-16 13:00:00,2.15,13,1,4,2.07,1.99,2.4566666666666683,2.5812500000000003
2024-04-16 14:00:00,1.8,14,1,4,2.15,1.67,2.006666666666668,2.5866666666666664
2024-04-16 15:00:00,1.56,15,1,4,1.8,1.33,1.836666666666668,2.59625
2024-04-16 16:00:00,0.9,16,1,4,1.56,1.3,1.4200000000000015,2.5795833333333333
2024-04-16 17:00:00,0.94,17,1,4,0.9,1.12,1.1333333333333349,2.572083333333333
2024-04-16 18:00:00,0.68,18,1,4,0.94,0.63,0.8400000000000015,2.5741666666666663
2024-04-16 19:00:00,0.98,19,1,4,0.68,0.94,0.8666666666666681,2.575833333333333
2024-04-16 20:00:00,0.92,20,1,4,0.98,0.97,0.8600000000000015,2.57375
2024-04-16 21:00:00,1.29,21,1,4,0.92,1.13,1.0633333333333348,2.580416666666667
2024-04-16 22:00:00,1.53,22,1,4,1.29,1.71,1.2466666666666681,2.5729166666666665
2024-04-16 23:00:00,2.28,23,1,4,1.53,2.11,1.7000000000000013,2.5799999999999996
2024-04-17 00:00:00,2.75,0,2,4,2.28,3.08,2.186666666666668,2.5662499999999997
2024-04-17 01:00:00,2.97,1,2,4,2.75,3.13,2.666666666666668,2.5595833333333333
2024-04-17 02:00:00,3.44,2,2,4,2.97,3.19,3.0533333333333346,2.57
2024-04-17 03:00:00,3.5,3,2,4,3.44,3.71,3.3033333333333346,2.56125
2024-04-17 04:00:00,4.0,4,2,4,3.5,4.3,3.6466666666666683,2.54875
2024-04-17 05:00:00,4.22,5,2,4,4.0,4.69,3.906666666666668,2.529166666666667
2024-04-17 06:00:00,4.81,6,2,4,4.22,4.01,4.343333333333335,2.5625
2024-04-17 07:00:00,4.01,7,2,4,4.81,3.9,4.346666666666668,2.567083333333333
2024-04-17 08:00:00,4.35,8,2,4,4.01,4.47,4.3900000000000015,2.5620833333333333
2024-04-17 09:00:00,3.99,9,2,4,4.35,3.9,4.116666666666668,2.5658333333333334
2024-04-17 10:00:00,3.49,10,2,4,3.99,3.29,3.943333333333335,2.5741666666666667
2024-04-17 11:00:00,3.37,11,2,4,3.49,3.15,3.6166666666666685,2.583333333333333
2024-04-17 12:00:00,2.65,12,2,4,3.37,2.07,3.1700000000000017,2.6075000000000004
2024-04-17 13:00:00,2.21,13,2,4,2.65,2.15,2.7433333333333345,2.61
2024-04-17 14:00:00,1.71,14,2,4,2.21,1.8,2.1900000000000013,2.6062499999999997
2024-04-17 15:00:00,1.61,15,2,4,1.71,1.56,1.8433333333333348,2.608333333333333
2024-04-17 16:00:00,1.31,16,2,4,1.61,0.9,1.5433333333333348,2.6254166666666667
2024-04-17 17:00:00,0.79,17,2,4,1.31,0.94,1.2366666666666681,2.6191666666666666
2024-04-17 18:00:00,0.59,18,2,4,0.79,0.68,0.8966666666666682,2.615416666666667
2024-04-17 19:00:00,0.88,19,2,4,0.59,0.98,0.7533333333333347,2.6112499999999996
2024-04-17 20:00:00,0.93,20,2,4,0.88,0.92,0.8000000000000015,2.611666666666667
2024-04-17 21:00:00,1.35,21,2,4,0.93,1.29,1.0533333333333348,2.6141666666666663
2024-04-17 22:00:00,1.96,22,2,4,1.35,1.53,1.4133333333333349,2.6320833333333336
2024-04-17 23:00:00,2.04,23,2,4,1.96,2.28,1.783333333333335,2.6220833333333333
2024-04-18 00:00:00,2.54,0,3,4,2.04,2.75,2.1800000000000015,2.6133333333333333
2024-04-18 01:00:00,3.0,1,3,4,2.54,2.97,2.5266666666666677,2.6145833333333335
2024-04-18 02:00:00,3.57,2,3,4,3.0,3.44,3.0366666666666684,2.6199999999999997
2024-04-18 03:00:00,3.3,3,3,4,3.57,3.5,3.2900000000000014,2.611666666666667
2024-04-18 04:00:00,3.9,4,3,4,3.3,4.0,3.590000000000001,2.6075
2024-04-18 05:00:00,4.23,5,3,4,3.9,4.22,3.810000000000001,2.6079166666666667
2024-04-18 06:00:00,4.49,6,3,4,4.23,4.81,4.206666666666668,2.5945833333333335
2024-04-18 07:00:00,4.09,7,3,4,4.49,4.01,4.270000000000002,2.597916666666667
2024-04-18 08:00:00,3.64,8,3,4,4.09,4.35,4.073333333333335,2.5683333333333334
2024-04-18 09:00:00,3.87,9,3,4,3.64,3.99,3.8666666666666685,2.5633333333333335
2024-04-18 10:00:00,3.27,10,3,4,3.87,3.49,3.593333333333335,2.5541666666666667
2024-04-18 11:00:00,2.75,11,3,4,3.27,3.37,3.296666666666668,2.5283333333333338
2024-04-18 12:00:00,2.42,12,3,4,2.75,2.65,2.813333333333335,2.51875
2024-04-18 13:00:00,2.07,13,3,4,2.42,2.21,2.4133333333333344,2.512916666666667
2024-04-18 14:00:00,1.58,14,3,4,2.07,1.71,2.0233333333333348,2.5075
2024-04-18 15:00:00,0.91,15,3,4,1.58,1.61,1.5200000000000014,2.4783333333333335
2024-04-18 16:00:00,1.26,16,3,4,0.91,1.31,1.2500000000000016,2.47625
2024-04-18 17:00:00,1.16,17,3,4,1.26,0.79,1.1100000000000014,2.4916666666666667
2024-04-18 18:00:00,0.98,18,3,4,1.16,0.59,1.1333333333333346,2.5079166666666666
2024-04-18 19:00:00,0.68,19,3,4,0.98,0.88,0.9400000000000014,2.4995833333333333
2024-04-18 20:00:00,1.04,20,3,4,0.68,0.93,0.9000000000000016,2.504166666666667
2024-04-18 21:00:00,1.35,21,3,4,1.04,1.35,1.023333333333335,2.504166666666667
2024-04-18 22:00:00,1.82,22,3,4,1.35,1.96,1.4033333333333349,2.4983333333333335
2024-04-18 23:00:00,2.24,23,3,4,1.82,2.04,1.8033333333333348,2.506666666666667
2024-04-19 00:00:00,2.38,0,4,4,2.24,2.54,2.146666666666668,2.5
2024-04-19 01:00:00,2.98,1,4,4,2.38,3.0,2.533333333333335,2.499166666666667
2024-04-19 02:00:00,3.46,2,4,4,2.98,3.57,2.9400000000000013,2.4945833333333334
2024-04-19 03:00:00,4.01,3,4,4,3.46,3.3,3.4833333333333343,2.5241666666666664
2024-04-19 04:00:00,4.12,4,4,4,4.01,3.9,3.8633333333333346,2.533333333333333
2024-04-19 05:00:00,4.31,5,4,4,4.12,4.23,4.146666666666668,2.5366666666666666
2024-04-19 06:00:00,4.22,6,4,4,4.31,4.49,4.216666666666668,2.5254166666666666
2024-04-19 07:00:00,4.43,7,4,4,4.22,4.09,4.320000000000001,2.5395833333333333
2024-04-19 08:00:00,4.06,8,4,4,4.43,3.64,4.236666666666668,2.5570833333333334
2024-04-19 09:00:00,3.54,9,4,4,4.06,3.87,4.010000000000002,2.5433333333333334
2024-04-19 10:00:00,3.65,10,4,4,3.54,3.27,3.7500000000000013,2.5591666666666666
2024-04-19 11:00:00,3.1,11,4,4,3.65,2.75,3.4300000000000015,2.57375
2024-04-19 12:00:00,2.44,12,4,4,3.1,2.42,3.063333333333335,2.5745833333333334
2024-04-19 13:00:00,1.99,13,4,4,2.44,2.07,2.510000000000001,2.57125
2024-04-19 14:00:00,1.74,14,4,4,1.99,1.58,2.056666666666668,2.577916666666667
2024-04-19 15:00:00,1.43,15,4,4,1.74,0.91,1.7200000000000015,2.5995833333333334
2024-04-19 16:00:00,1.11,16,4,4,1.43,1.26,1.4266666666666683,2.5933333333333333
2024-04-19 17:00:00,0.96,17,4,4,1.11,1.16,1.166666666666668,2.585
2024-04-19 18:00:00,1.18,18,4,4,0.96,0.98,1.0833333333333348,2.5933333333333333
2024-04-19 19:00:00,1.11,19,4,4,1.18,0.68,1.0833333333333348,2.61125
2024-04-19 20:00:00,1.1,20,4,4,1.11,1.04,1.1300000000000014,2.61375
2024-04-19 21:00:00,1.52,21,4,4,1.1,1.35,1.2433333333333347,2.620833333333333
2024-04-19 22:00:00,1.48,22,4,4,1.52,1.82,1.3666666666666683,2.606666666666667
2024-04-19 23:00:00,2.17,23,4,4,1.48,2.24,1.7233333333333347,2.60375
2024-04-20 00:00:00,2.86,0,5,4,2.17,2.38,2.1700000000000013,2.62375
2024-04-20 01:00:00,2.89,1,5,4,2.86,2.98,2.640000000000002,2.6199999999999997
2024-04-20 02:00:00,3.16,2,5,4,2.89,3.46,2.970000000000002,2.6075
2024-04-20 03:00:00,3.55,3,5,4,3.16,4.01,3.2000000000000015,2.5883333333333334
2024-04-20 04:00:00,3.73,4,5,4,3.55,4.12,3.4800000000000018,2.5720833333333335
2024-04-20 05:00:00,3.95,5,5,4,3.73,4.31,3.7433333333333345,2.5570833333333334
2024-04-20 06:00:00,4.09,6,5,4,3.95,4.22,3.923333333333335,2.5516666666666667
2024-04-20 07:00:00,3.83,7,5,4,4.09,4.43,3.9566666666666683,2.526666666666667
2024-04-20 08:00:00,3.95,8,5,4,3.83,4.06,3.9566666666666683,2.5220833333333332
